Word,Label,Label_num
Bioprocessing,O,17
business,O,17
reported,O,17
revenues,S-kpi,24
of,O,17
$,O,17
100,S-py1,27
million,O,17
in,O,17
2017,O,17
.,O,17
The,O,17
purchase,O,17
price,O,17
exceeded,O,17
the,O,17
fair,O,17
value,O,17
of,O,17
the,O,17
identifiable,O,17
net,O,17
assets,O,17
and,O,17
",",O,17
accordingly,O,17
",",O,17
$,O,17
146,S-py1,27
million,O,17
was,O,17
allocated,O,17
to,O,17
goodwill,S-kpi,24
",",O,17
all,B-attr,0
of,I-attr,12
which,I-attr,12
is,I-attr,12
tax,I-attr,12
deductible,E-attr,6
.,O,17
Disposition,O,17
On,O,17
June,O,17
28,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
company,O,17
sold,S-kpi,24
its,O,17
Anatomical,O,17
Pathology,O,17
business,O,17
to,O,17
PHC,O,17
Holdings,O,17
Corporation,O,17
for,O,17
$,O,17
1.13,S-cy,19
billion,O,17
",",O,17
net,O,17
of,O,17
cash,O,17
divested,O,17
.,O,17
The,O,17
sale,O,17
of,O,17
this,O,17
business,O,17
resulted,O,17
in,O,17
a,O,17
pre-tax,B-kpi,2
gain,E-kpi,8
of,O,17
approximately,O,17
$,O,17
478,S-cy,19
million,O,17
",",O,17
included,O,17
in,O,17
restructuring,O,17
and,O,17
other,O,17
(,O,17
income,O,17
),O,17
costs,O,17
",",O,17
net,O,17
.,O,17
Revenues,S-kpi,24
in,O,17
2019,O,17
",",O,17
through,O,17
the,O,17
date,O,17
of,O,17
sale,O,17
",",O,17
and,O,17
the,O,17
full,O,17
year,O,17
2018,O,17
of,O,17
the,O,17
business,O,17
sold,O,17
were,O,17
approximately,O,17
$,O,17
115,S-cy,19
million,O,17
and,O,17
$,O,17
238,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
net,O,17
of,O,17
retained,O,17
sales,O,17
through,O,17
the,O,17
company,O,17
's,O,17
healthcare,O,17
market,O,17
and,O,17
research,O,17
and,O,17
safety,O,17
market,O,17
channel,O,17
businesses,O,17
.,O,17
Remaining,O,17
Performance,O,17
Obligations,O,17
The,O,17
aggregate,O,17
amount,O,17
of,O,17
the,O,17
transaction,B-kpi,2
price,I-kpi,14
allocated,I-kpi,14
to,I-kpi,14
the,I-kpi,14
remaining,I-kpi,14
performance,I-kpi,14
obligations,E-kpi,8
for,O,17
all,O,17
open,O,17
customer,O,17
contracts,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
was,O,17
$,O,17
7.77,S-cy,19
billion,O,17
.,O,17
In,O,17
2019,O,17
",",O,17
other,B-kpi,2
expense,E-kpi,8
",",O,17
net,O,17
includes,O,17
$,O,17
184,S-cy,19
million,O,17
of,O,17
losses,S-thereof,28
on,O,17
the,O,17
early,O,17
extinguishment,O,17
of,O,17
debt,O,17
(,O,17
see,O,17
Note,O,17
10,O,17
),O,17
",",O,17
offset,O,17
in,O,17
part,O,17
by,O,17
$,O,17
44,S-cy,19
million,O,17
of,O,17
net,B-kpi,2
gains,I-kpi,14
on,I-kpi,14
investments,E-kpi,8
.,O,17
The,O,17
investment,B-kpi,2
gains,E-kpi,8
include,O,17
a,O,17
$,O,17
28,S-cy,19
million,O,17
gain,O,17
on,O,17
the,O,17
sale,O,17
of,O,17
a,O,17
joint,O,17
venture,O,17
for,O,17
net,B-kpi,2
proceeds,E-kpi,8
of,O,17
$,O,17
42,S-cy,19
million,O,17
.,O,17
In,O,17
2018,O,17
",",O,17
other,B-kpi,2
expense,E-kpi,8
",",O,17
net,O,17
also,O,17
includes,O,17
$,O,17
15,S-py,26
million,O,17
of,O,17
net,B-thereof,5
losses,I-thereof,16
on,I-thereof,16
investments,E-thereof,11
.,O,17
In,O,17
2017,O,17
",",O,17
other,B-kpi,2
expense,E-kpi,8
",",O,17
net,O,17
includes,O,17
$,O,17
32,S-py1,27
million,O,17
of,O,17
charges,O,17
related,O,17
to,O,17
amortization,B-thereof,5
of,I-thereof,16
fees,I-thereof,16
paid,E-thereof,11
to,O,17
obtain,O,17
bridge,O,17
financing,O,17
commitments,O,17
related,O,17
to,O,17
the,O,17
Patheon,O,17
acquisition,O,17
(,O,17
Note,O,17
2,O,17
),O,17
and,O,17
$,O,17
4,S-py1,27
million,O,17
of,O,17
losses,B-thereof,5
on,I-thereof,16
the,I-thereof,16
early,I-thereof,16
extinguishment,I-thereof,16
of,I-thereof,16
debt,E-thereof,11
",",O,17
offset,O,17
in,O,17
part,O,17
by,O,17
$,O,17
17,S-py1,27
million,O,17
of,O,17
net,B-kpi,2
gains,I-kpi,14
on,I-kpi,14
investments,E-kpi,8
.,O,17
The,O,17
weighted,O,17
average,O,17
assumptions,O,17
used,O,17
in,O,17
the,O,17
Black-Scholes,O,17
option,O,17
pricing,O,17
model,O,17
are,O,17
as,O,17
follows,O,17
:,O,17
The,B-kpi,2
weighted,I-kpi,14
average,I-kpi,14
per,I-kpi,14
share,I-kpi,14
grant-date,I-kpi,14
fair,I-kpi,14
values,I-kpi,14
of,I-kpi,14
options,E-kpi,8
granted,O,17
during,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
were,O,17
$,O,17
53.37,S-cy,19
",",O,17
$,O,17
43.45,S-py,26
and,O,17
$,O,17
30.73,S-py1,27
",",O,17
respectively,O,17
.,O,17
The,O,17
total,B-kpi,2
intrinsic,I-kpi,14
value,I-kpi,14
of,I-kpi,14
options,I-kpi,14
exercised,E-kpi,8
during,O,17
the,O,17
same,O,17
periods,O,17
was,O,17
$,O,17
320,S-cy,19
million,O,17
",",O,17
$,O,17
312,S-py,26
million,O,17
and,O,17
$,O,17
199,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
In,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
",",O,17
the,O,17
company,O,17
charged,O,17
to,O,17
expense,S-kpi,24
$,O,17
232,S-cy,19
million,O,17
",",O,17
$,O,17
204,S-py,26
million,O,17
and,O,17
$,O,17
161,S-py1,27
million,O,17
",",O,17
respectively,O,17
",",O,17
related,B-attr,0
to,I-attr,12
its,I-attr,12
defined,I-attr,12
contribution,I-attr,12
plans,E-attr,6
.,O,17
During,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
",",O,17
the,O,17
company,O,17
made,O,17
cash,B-kpi,2
contributions,E-kpi,8
of,O,17
approximately,O,17
$,O,17
50,S-cy,19
million,O,17
",",O,17
$,O,17
93,S-py,26
million,O,17
and,O,17
$,O,17
200,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
The,O,17
aggregate,B-kpi,2
maximum,I-kpi,14
guarantee,E-kpi,8
under,O,17
these,O,17
three,O,17
lease,O,17
arrangements,O,17
is,O,17
$,O,17
147,S-cy,19
million,O,17
.,O,17
As,O,17
a,O,17
lessee,O,17
",",O,17
the,O,17
consolidated,O,17
statement,O,17
of,O,17
income,O,17
includes,O,17
pre-tax,B-kpi,2
operating,I-kpi,14
lease,I-kpi,14
costs,E-kpi,8
of,O,17
$,O,17
208,S-cy,19
million,O,17
and,O,17
pre-tax,B-kpi,2
variable,I-kpi,14
lease,I-kpi,14
costs,E-kpi,8
of,O,17
$,O,17
41,S-cy,19
million,O,17
for,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
Cash,B-kpi,2
used,I-kpi,14
in,I-kpi,14
operating,I-kpi,14
activities,E-kpi,8
for,O,17
payments,O,17
of,O,17
amounts,O,17
included,O,17
in,O,17
the,O,17
measurement,O,17
of,O,17
operating,O,17
lease,O,17
liabilities,O,17
was,O,17
$,O,17
208,S-cy,19
million,O,17
in,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
Operating,B-kpi,2
lease,I-kpi,14
ROU,I-kpi,14
assets,E-kpi,8
of,O,17
$,O,17
205,S-cy,19
million,O,17
were,O,17
obtained,O,17
in,O,17
exchange,O,17
for,O,17
new,O,17
operating,O,17
lease,O,17
liabilities,O,17
in,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
ROU,B-thereof,5
assets,E-thereof,11
of,O,17
$,O,17
699,S-cy,19
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
are,O,17
classified,O,17
in,O,17
other,B-kpi,2
assets,E-kpi,8
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheet,O,17
.,O,17
Operating,O,17
lease,O,17
liabilities,O,17
of,O,17
$,O,17
167,O,17
million,O,17
and,O,17
$,O,17
571,O,17
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
are,O,17
classified,O,17
in,O,17
other,B-kpi,2
accrued,I-kpi,14
expenses,I-kpi,14
and,I-kpi,14
other,I-kpi,14
long-term,I-kpi,14
liabilities,E-kpi,8
",",O,17
respectively,O,17
",",O,17
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheet,O,17
.,O,17
As,O,17
previously,O,17
disclosed,O,17
in,O,17
the,O,17
company,O,17
's,O,17
2018,O,17
Annual,O,17
Report,O,17
on,O,17
Form,O,17
10-K,O,17
and,O,17
under,O,17
previous,O,17
lease,O,17
accounting,O,17
guidance,O,17
",",O,17
income,B-kpi,2
from,I-kpi,14
continuing,I-kpi,14
operations,E-kpi,8
includes,O,17
expense,B-thereof,5
from,I-thereof,16
operating,I-thereof,16
leases,E-thereof,11
of,O,17
$,O,17
211,S-py,26
million,O,17
and,O,17
$,O,17
198,S-py1,27
million,O,17
in,O,17
2018,O,17
and,O,17
2017,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
the,O,17
following,O,17
is,O,17
a,O,17
summary,O,17
of,O,17
annual,O,17
future,O,17
minimum,O,17
lease,O,17
and,O,17
rental,O,17
commitments,O,17
under,O,17
noncancelable,O,17
operating,O,17
leases,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
:,O,17
The,O,17
aggregate,O,17
amount,O,17
of,O,17
the,O,17
company,O,17
’s,O,17
unconditional,B-kpi,2
purchase,I-kpi,14
obligations,E-kpi,8
totaled,O,17
$,O,17
1.20,S-cy,19
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
the,O,17
majority,O,17
of,O,17
these,O,17
obligations,O,17
are,O,17
expected,O,17
to,O,17
be,O,17
settled,O,17
during,O,17
2020,O,17
.,O,17
Letters,B-kpi,2
of,I-kpi,14
Credit,I-kpi,14
",",I-kpi,14
Guarantees,I-kpi,14
and,I-kpi,14
Other,I-kpi,14
Commitments,I-kpi,14
Outstanding,I-kpi,14
letters,I-kpi,14
of,I-kpi,14
credit,I-kpi,14
and,I-kpi,14
bank,I-kpi,14
guarantees,E-kpi,8
totaled,O,17
$,O,17
272,S-cy,19
million,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
Outstanding,B-kpi,2
surety,I-kpi,14
bonds,I-kpi,14
and,I-kpi,14
other,I-kpi,14
guarantees,I-kpi,14
totaled,E-kpi,8
$,O,17
61,S-cy,19
million,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
The,B-kpi,2
amount,I-kpi,14
of,I-kpi,14
the,I-kpi,14
guarantee,E-kpi,8
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
was,O,17
$,O,17
41,S-cy,19
million,O,17
.,O,17
The,O,17
adjustment,O,17
affected,O,17
deferred,O,17
income,O,17
taxes,O,17
and,O,17
other,O,17
comprehensive,O,17
income,O,17
and,O,17
",",O,17
in,O,17
the,O,17
aggregate,O,17
",",O,17
increased,O,17
comprehensive,B-kpi,2
income,E-kpi,8
by,O,17
$,O,17
101,S-py1,27
million,O,17
for,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2017,O,17
.,O,17
The,O,17
following,O,17
amounts,O,17
related,O,17
to,O,17
cumulative,O,17
basis,O,17
adjustments,O,17
for,O,17
fair,O,17
value,O,17
hedges,O,17
were,O,17
included,O,17
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheet,O,17
under,O,17
the,O,17
caption,O,17
long-term,B-kpi,2
obligations,E-kpi,8
:,O,17
(,O,17
d,O,17
),O,17
Includes,O,17
increase,O,17
in,O,17
the,O,17
carrying,O,17
amount,O,17
of,O,17
$,O,17
30,S-py,26
million,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
on,O,17
discontinued,B-thereof,5
hedging,I-thereof,16
relationships,E-thereof,11
.,O,17
During,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
we,O,17
decreased,O,17
net,O,17
income,B-kpi,2
attributable,I-kpi,14
to,I-kpi,14
common,I-kpi,14
stockholders,E-kpi,8
by,O,17
$,O,17
31,S-decrease,20
million,O,17
to,O,17
arrive,O,17
at,O,17
the,O,17
numerator,O,17
used,O,17
to,O,17
calculate,O,17
net,O,17
income,O,17
per,O,17
share,O,17
.,O,17
During,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
we,O,17
increased,O,17
net,O,17
loss,B-kpi,2
attributable,I-kpi,14
to,I-kpi,14
common,I-kpi,14
stockholders,E-kpi,8
by,O,17
$,O,17
8,S-increase_py,23
million,O,17
to,O,17
arrive,O,17
at,O,17
the,O,17
numerator,O,17
used,O,17
to,O,17
calculate,O,17
net,O,17
loss,O,17
per,O,17
share,O,17
.,O,17
The,O,17
gross,B-kpi,2
cost,I-kpi,14
of,I-kpi,14
operating,I-kpi,14
lease,I-kpi,14
vehicles,E-kpi,8
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
was,O,17
$,O,17
3.54,S-cy,19
billion,O,17
and,O,17
$,O,17
2.85,S-py,26
billion,O,17
",",O,17
respectively,O,17
.,O,17
Operating,B-thereof,5
lease,I-thereof,16
vehicles,E-thereof,11
on,O,17
the,O,17
consolidated,O,17
balance,O,17
sheets,O,17
are,O,17
presented,O,17
net,B-kpi,2
of,I-kpi,14
accumulated,I-kpi,14
depreciation,E-kpi,8
of,O,17
$,O,17
446,S-cy,19
million,O,17
and,O,17
$,O,17
406,S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
For,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
we,O,17
recorded,O,17
net,B-kpi,2
foreign,I-kpi,14
currency,I-kpi,14
transaction,I-kpi,14
losses,E-kpi,8
of,O,17
$,O,17
114,S-cy,19
million,O,17
",",O,17
gains,O,17
of,O,17
$,O,17
48,S-py,26
million,O,17
and,O,17
gains,O,17
of,O,17
$,O,17
2,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
Nevada,O,17
Tax,O,17
Incentives,O,17
In,O,17
connection,O,17
with,O,17
the,O,17
construction,O,17
of,O,17
Gigafactory,O,17
Nevada,O,17
",",O,17
we,O,17
entered,O,17
into,O,17
agreements,O,17
with,O,17
the,O,17
State,O,17
of,O,17
Nevada,O,17
and,O,17
Storey,O,17
County,O,17
in,O,17
Nevada,O,17
that,O,17
provide,O,17
abatements,O,17
for,O,17
specified,O,17
taxes,O,17
",",O,17
discounts,B-kpi,2
to,I-kpi,14
the,I-kpi,14
base,I-kpi,14
tariff,I-kpi,14
energy,I-kpi,14
rates,I-kpi,14
and,I-kpi,14
transferable,I-kpi,14
tax,I-kpi,14
credits,E-kpi,8
of,O,17
up,O,17
to,O,17
$,O,17
195.0,S-cy,19
million,O,17
in,B-attr,0
consideration,I-attr,12
of,I-attr,12
capital,I-attr,12
investment,I-attr,12
and,I-attr,12
hiring,I-attr,12
targets,E-attr,6
that,O,17
were,O,17
met,O,17
at,O,17
Gigafactory,O,17
Nevada,O,17
.,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
we,O,17
had,O,17
earned,O,17
the,O,17
maximum,O,17
of,O,17
$,O,17
195,S-cy,19
million,O,17
of,O,17
transferable,B-kpi,2
tax,I-kpi,14
credits,E-kpi,8
under,O,17
these,O,17
agreements,O,17
.,O,17
The,O,17
adoption,O,17
is,O,17
expected,O,17
to,O,17
reduce,O,17
additional,O,17
paid,O,17
in,O,17
capital,S-kpi,24
and,O,17
convertible,B-kpi,2
senior,I-kpi,14
notes,I-kpi,14
(,I-kpi,14
mezzanine,I-kpi,14
equity,I-kpi,14
),E-kpi,8
by,O,17
approximately,O,17
$,O,17
475,S-cy,19
million,O,17
and,O,17
$,O,17
50,S-cy,19
million,O,17
",",O,17
respectively,O,17
for,O,17
the,O,17
recombination,O,17
of,O,17
the,O,17
equity,O,17
conversion,O,17
component,O,17
of,O,17
our,O,17
convertible,O,17
debt,O,17
remaining,O,17
outstanding,O,17
",",O,17
which,O,17
was,O,17
initially,O,17
separated,O,17
and,O,17
recorded,O,17
in,O,17
equity,O,17
",",O,17
remove,O,17
the,O,17
remaining,B-kpi,2
debt,I-kpi,14
discounts,E-kpi,8
recorded,O,17
for,O,17
this,O,17
previous,O,17
separation,O,17
for,O,17
approximately,O,17
$,O,17
269,S-cy,19
million,O,17
and,O,17
reduce,B-kpi,2
property,I-kpi,14
",",I-kpi,14
plant,I-kpi,14
and,I-kpi,14
equipment,I-kpi,14
for,I-kpi,14
previously,I-kpi,14
capitalized,I-kpi,14
interest,E-kpi,8
by,O,17
approximately,O,17
$,O,17
45,S-cy,19
million,O,17
",",O,17
as,O,17
a,O,17
result,O,17
.,O,17
Fair,O,17
Value,O,17
of,O,17
Purchase,O,17
Consideration,O,17
The,O,17
Acquisition,B-attr,0
Date,I-attr,12
fair,I-attr,12
value,E-attr,6
of,O,17
the,O,17
purchase,B-kpi,2
consideration,E-kpi,8
was,O,17
$,O,17
207,S-cy,19
million,O,17
(,O,17
as,O,17
adjusted,O,17
to,O,17
give,O,17
effect,O,17
to,O,17
the,O,17
Stock,O,17
Split,O,17
",",O,17
"4,514,840",O,17
shares,O,17
issued,O,17
at,O,17
$,O,17
45.90,S-cy,19
per,O,17
share,O,17
",",O,17
the,O,17
opening,B-kpi,2
price,I-kpi,14
of,I-kpi,14
our,I-kpi,14
common,I-kpi,14
stock,I-kpi,14
on,I-kpi,14
the,I-kpi,14
Acquisition,I-kpi,14
Date,E-kpi,8
),O,17
.,O,17
Note,O,17
4,O,17
–,O,17
Goodwill,B-kpi,2
and,I-kpi,14
Intangible,I-kpi,14
Assets,I-kpi,14
Goodwill,E-kpi,8
increased,O,17
$,O,17
9,S-increase,22
million,O,17
within,O,17
the,O,17
automotive,B-thereof,5
segment,E-thereof,11
from,O,17
$,O,17
198,S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
to,O,17
$,O,17
207,S-cy,19
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
due,O,17
to,O,17
completed,O,17
business,O,17
combinations,O,17
and,O,17
foreign,O,17
currency,O,17
translation,O,17
adjustments,O,17
during,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
During,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
we,O,17
capitalized,O,17
$,O,17
48,S-cy,19
million,O,17
and,O,17
$,O,17
31,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
of,O,17
interest,S-kpi,24
.,O,17
Depreciation,B-kpi,2
expense,E-kpi,8
during,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
was,O,17
$,O,17
1.57,S-cy,19
billion,O,17
",",O,17
$,O,17
1.37,S-py,26
billion,O,17
and,O,17
$,O,17
1.11,S-py1,27
billion,O,17
",",O,17
respectively,O,17
.,O,17
Gross,B-kpi,2
property,I-kpi,14
",",I-kpi,14
plant,I-kpi,14
and,I-kpi,14
equipment,E-kpi,8
under,O,17
finance,B-thereof,5
leases,E-thereof,11
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
was,O,17
$,O,17
2.28,S-cy,19
billion,O,17
and,O,17
$,O,17
2.08,S-py,26
billion,O,17
",",O,17
respectively,O,17
",",O,17
with,O,17
accumulated,B-thereof,5
depreciation,E-thereof,11
of,O,17
$,O,17
816,S-cy,19
million,O,17
and,O,17
$,O,17
483,S-py,26
million,O,17
",",O,17
respectively,O,17
.,O,17
Note,O,17
15,O,17
–,O,17
Income,O,17
Taxes,O,17
A,O,17
provision,B-kpi,2
for,I-kpi,14
income,I-kpi,14
taxes,E-kpi,8
of,O,17
$,O,17
292,S-cy,19
million,O,17
",",O,17
$,O,17
110,S-py,26
million,O,17
and,O,17
$,O,17
58,S-py1,27
million,O,17
has,O,17
been,O,17
recognized,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
",",O,17
related,O,17
primarily,O,17
to,O,17
our,O,17
subsidiaries,O,17
located,O,17
outside,O,17
of,O,17
the,O,17
U.S,O,17
.,O,17
Our,O,17
income,O,17
(,O,17
loss,O,17
),O,17
before,O,17
provision,O,17
for,O,17
income,O,17
taxes,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
was,O,17
as,O,17
follows,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
The,O,17
components,O,17
of,O,17
the,O,17
provision,O,17
for,O,17
income,O,17
taxes,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
consisted,O,17
of,O,17
the,O,17
following,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
Deferred,O,17
tax,O,17
assets,O,17
(,O,17
liabilities,O,17
),O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
consisted,O,17
of,O,17
the,O,17
following,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
The,O,17
SUNY,O,17
Foundation,O,17
covered,O,17
(,O,17
i,O,17
),O,17
construction,B-kpi,2
costs,E-kpi,8
related,O,17
to,O,17
the,O,17
manufacturing,B-thereof,5
facility,E-thereof,11
up,O,17
to,O,17
$,O,17
350,S-cy,19
million,O,17
",",O,17
(,O,17
ii,O,17
),O,17
the,O,17
acquisition,B-kpi,2
and,I-kpi,14
commissioning,E-kpi,8
of,O,17
the,O,17
manufacturing,B-thereof,5
equipment,E-thereof,11
in,O,17
an,O,17
amount,O,17
up,O,17
to,O,17
$,O,17
275,S-cy,19
million,O,17
and,O,17
(,O,17
iii,O,17
),O,17
$,O,17
125,S-cy,19
million,O,17
for,O,17
additional,B-thereof,5
specified,I-thereof,16
scope,I-thereof,16
costs,E-thereof,11
",",O,17
in,O,17
cases,O,17
(,O,17
i,O,17
),O,17
and,O,17
(,O,17
ii,O,17
),O,17
only,O,17
",",O,17
subject,O,17
to,O,17
the,O,17
maximum,O,17
funding,O,17
allocation,O,17
from,O,17
the,O,17
State,O,17
of,O,17
New,O,17
York,O,17
;,O,17
and,O,17
we,O,17
were,O,17
responsible,O,17
for,O,17
any,O,17
construction,O,17
or,O,17
equipment,O,17
costs,O,17
in,O,17
excess,O,17
of,O,17
such,O,17
amounts,O,17
.,O,17
Under,O,17
this,O,17
agreement,O,17
",",O,17
we,O,17
are,O,17
obligated,O,17
to,O,17
",",O,17
among,O,17
other,O,17
things,O,17
",",O,17
meet,O,17
employment,O,17
targets,O,17
as,O,17
well,O,17
as,O,17
specified,O,17
minimum,O,17
numbers,O,17
of,O,17
personnel,O,17
in,O,17
the,O,17
State,O,17
of,O,17
New,O,17
York,O,17
and,O,17
in,O,17
Buffalo,O,17
",",O,17
New,O,17
York,O,17
and,O,17
spend,O,17
or,O,17
incur,O,17
$,O,17
5.00,S-cy,19
billion,O,17
in,O,17
combined,B-kpi,2
capital,I-kpi,14
",",I-kpi,14
operational,I-kpi,14
expenses,I-kpi,14
",",I-kpi,14
costs,I-kpi,14
of,I-kpi,14
goods,I-kpi,14
sold,I-kpi,14
and,I-kpi,14
other,I-kpi,14
costs,I-kpi,14
in,I-kpi,14
the,I-kpi,14
State,I-kpi,14
of,I-kpi,14
New,I-kpi,14
York,E-kpi,8
during,O,17
the,O,17
10-year,B-attr,0
period,I-attr,12
beginning,I-attr,12
April,I-attr,12
30,I-attr,12
",",I-attr,12
2018,E-attr,6
.,O,17
The,O,17
cost,O,17
of,O,17
the,O,17
solar,B-kpi,2
energy,I-kpi,14
systems,I-kpi,14
under,I-kpi,14
lease,E-kpi,8
pass-through,O,17
fund,O,17
arrangements,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
was,O,17
$,O,17
1.05,S-cy,19
billion,O,17
.,O,17
The,O,17
accumulated,B-kpi,2
depreciation,I-kpi,14
on,I-kpi,14
these,I-kpi,14
assets,E-kpi,8
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
was,O,17
$,O,17
137,S-cy,19
million,O,17
and,O,17
$,O,17
101,S-py,26
million,O,17
",",O,17
respectively,O,17
.,O,17
The,O,17
total,B-kpi,2
lease,I-kpi,14
pass-through,I-kpi,14
financing,I-kpi,14
obligation,E-kpi,8
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
was,O,17
$,O,17
68,S-cy,19
million,O,17
",",O,17
of,O,17
which,O,17
$,O,17
41,S-cy,19
million,O,17
is,O,17
classified,O,17
as,O,17
a,O,17
current,B-thereof,5
liability,E-thereof,11
.,O,17
The,O,17
total,B-kpi,2
lease,I-kpi,14
pass-through,I-kpi,14
financing,I-kpi,14
obligation,E-kpi,8
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
was,O,17
$,O,17
94,S-py,26
million,O,17
",",O,17
of,O,17
which,O,17
$,O,17
57,S-py,26
million,O,17
was,O,17
classified,O,17
as,O,17
a,O,17
current,B-thereof,5
liability,E-thereof,11
.,O,17
Note,O,17
20,O,17
–,O,17
Related,O,17
Party,O,17
Transactions,O,17
In,O,17
November,O,17
2018,O,17
",",O,17
our,O,17
CEO,O,17
purchased,O,17
from,O,17
us,O,17
"284,575",O,17
shares,O,17
of,O,17
our,O,17
common,O,17
stock,O,17
in,O,17
a,O,17
private,O,17
placement,O,17
at,O,17
a,O,17
per,O,17
share,O,17
price,O,17
equal,O,17
to,O,17
the,O,17
last,O,17
closing,O,17
price,O,17
of,O,17
our,O,17
stock,O,17
prior,O,17
to,O,17
the,O,17
execution,O,17
of,O,17
the,O,17
purchase,B-kpi,2
agreement,E-kpi,8
for,O,17
an,B-thereof,5
aggregate,E-thereof,11
$,O,17
20,S-py1,27
million,O,17
",",O,17
as,O,17
adjusted,O,17
to,O,17
give,O,17
effect,O,17
to,O,17
the,O,17
Stock,O,17
Split,O,17
.,O,17
In,O,17
May,O,17
2019,O,17
",",O,17
our,O,17
CEO,S-attr,18
purchased,O,17
from,O,17
us,O,17
"514,400",B-kpi,2
shares,I-kpi,14
of,I-kpi,14
our,I-kpi,14
common,I-kpi,14
stock,E-kpi,8
in,O,17
